Zip,City,State,Region,District,Country
43569,Weston,OH,East,District #14,USA
43570,West Unity,OH,East,District #14,USA
43571,Whitehouse,OH,East,District #14,USA
43601,Toledo,OH,East,District #14,USA
43603,Toledo,OH,East,District #14,USA
43604,Toledo,OH,East,District #14,USA
43605,Toledo,OH,East,District #14,USA
43606,Toledo,OH,East,District #14,USA
43607,Toledo,OH,East,District #14,USA
43608,Toledo,OH,East,District #14,USA
43609,Toledo,OH,East,District #14,USA
43610,Toledo,OH,East,District #14,USA
43611,Toledo,OH,East,District #14,USA
43612,Toledo,OH,East,District #14,USA
43613,Toledo,OH,East,District #14,USA
43614,Toledo,OH,East,District #14,USA
43615,Toledo,OH,East,District #14,USA
43616,Oregon,OH,East,District #14,USA
43617,Toledo,OH,East,District #14,USA
43618,Oregon,OH,East,District #14,USA
43619,Northwood,OH,East,District #14,USA
43620,Toledo,OH,East,District #14,USA
43623,Toledo,OH,East,District #14,USA
43635,Toledo,OH,East,District #14,USA
43652,Toledo,OH,East,District #14,USA
43654,Toledo,OH,East,District #14,USA
43656,Toledo,OH,East,District #14,USA
43657,Toledo,OH,East,District #14,USA
43659,Toledo,OH,East,District #14,USA
43660,Toledo,OH,East,District #14,USA
43661,Toledo,OH,East,District #14,USA
43666,Toledo,OH,East,District #14,USA
43667,Toledo,OH,East,District #14,USA
43681,Toledo,OH,East,District #14,USA
43682,Toledo,OH,East,District #14,USA
43697,Toledo,OH,East,District #14,USA
43699,Toledo,OH,East,District #14,USA
43701,Zanesville,OH,East,District #15,USA
43702,Zanesville,OH,East,District #15,USA
43711,Ava,OH,East,District #15,USA
43713,Barnesville,OH,East,District #15,USA
43716,Beallsville,OH,East,District #15,USA
43717,Belle Valley,OH,East,District #15,USA
43718,Belmont,OH,East,District #15,USA
43719,Bethesda,OH,East,District #15,USA
43720,Blue Rock,OH,East,District #15,USA
43721,Brownsville,OH,East,District #15,USA
43722,Buffalo,OH,East,District #15,USA
43723,Byesville,OH,East,District #15,USA
43724,Caldwell,OH,East,District #15,USA
43725,Cambridge,OH,East,District #15,USA
43727,Chandlersville,OH,East,District #15,USA
43728,Chesterhill,OH,East,District #15,USA
43730,Corning,OH,East,District #15,USA
43731,Crooksville,OH,East,District #15,USA
43732,Cumberland,OH,East,District #15,USA
43733,Derwent,OH,East,District #15,USA
43734,Duncan Falls,OH,East,District #15,USA
43735,East Fultonham,OH,East,District #15,USA
43736,Fairview,OH,East,District #15,USA
43738,Fultonham,OH,East,District #15,USA
43739,Glenford,OH,East,District #15,USA
43740,Gratiot,OH,East,District #15,USA
43746,Hopewell,OH,East,District #15,USA
43747,Jerusalem,OH,East,District #15,USA
43748,Junction City,OH,East,District #15,USA
43749,Kimbolton,OH,East,District #14,USA
43750,Kipling,OH,East,District #15,USA
43752,Laings,OH,East,District #15,USA
43754,Lewisville,OH,East,District #15,USA
43755,Lore City,OH,East,District #15,USA
43756,Mcconnelsville,OH,East,District #15,USA
43757,Malaga,OH,East,District #15,USA
43758,Malta,OH,East,District #15,USA
43759,Morristown,OH,East,District #15,USA
43760,Mount Perry,OH,East,District #15,USA
43761,Moxahala,OH,East,District #15,USA
43762,New Concord,OH,East,District #15,USA
43764,New Lexington,OH,East,District #15,USA
43766,New Straitsville,OH,East,District #15,USA
43767,Norwich,OH,East,District #15,USA
43768,Old Washington,OH,East,District #15,USA
43771,Philo,OH,East,District #15,USA
43772,Pleasant City,OH,East,District #15,USA
43773,Quaker City,OH,East,District #15,USA
43777,Roseville,OH,East,District #15,USA
43778,Salesville,OH,East,District #15,USA
43779,Sarahsville,OH,East,District #15,USA
43780,Senecaville,OH,East,District #15,USA
43782,Shawnee,OH,East,District #15,USA
43783,Somerset,OH,East,District #15,USA
43786,Stafford,OH,East,District #15,USA
43787,Stockport,OH,East,District #15,USA
43788,Summerfield,OH,East,District #15,USA
43789,Sycamore Valley,OH,East,District #15,USA
43791,White Cottage,OH,East,District #15,USA
43793,Woodsfield,OH,East,District #15,USA
43802,Adamsville,OH,East,District #15,USA
43803,Bakersville,OH,East,District #14,USA
43804,Baltic,OH,East,District #14,USA
43805,Blissfield,OH,East,District #15,USA
43811,Conesville,OH,East,District #15,USA
43812,Coshocton,OH,East,District #14,USA
43821,Dresden,OH,East,District #15,USA
43822,Frazeysburg,OH,East,District #15,USA
43824,Fresno,OH,East,District #14,USA
43828,Keene,OH,East,District #14,USA
43830,Nashport,OH,East,District #15,USA
43832,Newcomerstown,OH,East,District #14,USA
43836,Plainfield,OH,East,District #14,USA
43837,Port Washington,OH,East,District #14,USA
43840,Stone Creek,OH,East,District #14,USA
43842,Trinway,OH,East,District #15,USA
43843,Walhonding,OH,East,District #15,USA
43844,Warsaw,OH,East,District #15,USA
43845,West Lafayette,OH,East,District #14,USA
43901,Adena,OH,East,District #13,USA
43902,Alledonia,OH,East,District #15,USA
43903,Amsterdam,OH,East,District #13,USA
43905,Barton,OH,East,District #15,USA
43906,Bellaire,OH,East,District #15,USA
43907,Cadiz,OH,East,District #13,USA
43908,Bergholz,OH,East,District #13,USA
43909,Blaine,OH,East,District #15,USA
43910,Bloomingdale,OH,East,District #13,USA
43912,Bridgeport,OH,East,District #15,USA
43913,Brilliant,OH,East,District #13,USA
43914,Cameron,OH,East,District #15,USA
43915,Clarington,OH,East,District #15,USA
43916,Colerain,OH,East,District #15,USA
43917,Dillonvale,OH,East,District #13,USA
43920,East Liverpool,OH,East,District #13,USA
43925,East Springfield,OH,East,District #13,USA
43926,Empire,OH,East,District #13,USA
43927,Fairpoint,OH,East,District #15,USA
43928,Glencoe,OH,East,District #15,USA
43930,Hammondsville,OH,East,District #13,USA
43931,Hannibal,OH,East,District #15,USA
43932,Irondale,OH,East,District #13,USA
43933,Jacobsburg,OH,East,District #15,USA
43934,Lansing,OH,East,District #15,USA
43935,Martins Ferry,OH,East,District #15,USA
43937,Maynard,OH,East,District #15,USA
43938,Mingo Junction,OH,East,District #13,USA
43939,Mount Pleasant,OH,East,District #13,USA
43940,Neffs,OH,East,District #15,USA
43941,Piney Fork,OH,East,District #13,USA
43942,Powhatan Point,OH,East,District #15,USA
43943,Rayland,OH,East,District #13,USA
43944,Richmond,OH,East,District #13,USA
43945,Salineville,OH,East,District #13,USA
43946,Sardis,OH,East,District #15,USA
43947,Shadyside,OH,East,District #15,USA
43948,Smithfield,OH,East,District #13,USA
43950,Saint Clairsville,OH,East,District #15,USA
43951,Lafferty,OH,East,District #15,USA
43952,Steubenville,OH,East,District #13,USA
43953,Steubenville,OH,East,District #13,USA
43961,Stratton,OH,East,District #13,USA
43962,Summitville,OH,East,District #13,USA
43963,Tiltonsville,OH,East,District #13,USA
43964,Toronto,OH,East,District #13,USA
43967,Warnock,OH,East,District #15,USA
43968,Wellsville,OH,East,District #13,USA
43970,Wolf Run,OH,East,District #13,USA
43971,Yorkville,OH,East,District #13,USA
43972,Bannock,OH,East,District #15,USA
43973,Freeport,OH,East,District #14,USA
43974,Harrisville,OH,East,District #13,USA
43976,Hopedale,OH,East,District #13,USA
43977,Flushing,OH,East,District #15,USA
43981,New Athens,OH,East,District #13,USA
43983,Piedmont,OH,East,District #15,USA
43984,New Rumley,OH,East,District #13,USA
43985,Holloway,OH,East,District #15,USA
43986,Jewett,OH,East,District #13,USA
43988,Scio,OH,East,District #13,USA
44001,Amherst,OH,East,District #14,USA
44003,Andover,OH,East,District #13,USA
44004,Ashtabula,OH,East,District #14,USA
44005,Ashtabula,OH,East,District #14,USA
44010,Austinburg,OH,East,District #14,USA
44011,Avon,OH,East,District #14,USA
44012,Avon Lake,OH,East,District #14,USA
44017,Berea,OH,East,District #14,USA
44021,Burton,OH,East,District #14,USA
44022,Chagrin Falls,OH,East,District #14,USA
44023,Chagrin Falls,OH,East,District #14,USA
44024,Chardon,OH,East,District #14,USA
44026,Chesterland,OH,East,District #14,USA
44028,Columbia Station,OH,East,District #14,USA
44030,Conneaut,OH,East,District #06,USA
44032,Dorset,OH,East,District #13,USA
44033,East Claridon,OH,East,District #14,USA
44035,Elyria,OH,East,District #14,USA
44036,Elyria,OH,East,District #14,USA
44039,North Ridgeville,OH,East,District #14,USA
44040,Gates Mills,OH,East,District #14,USA
44041,Geneva,OH,East,District #14,USA
44044,Grafton,OH,East,District #14,USA
44045,Grand River,OH,East,District #14,USA
44046,Huntsburg,OH,East,District #14,USA
44047,Jefferson,OH,East,District #13,USA
44048,Kingsville,OH,East,District #13,USA
44049,Kipton,OH,East,District #14,USA
44050,Lagrange,OH,East,District #14,USA
44052,Lorain,OH,East,District #14,USA
44053,Lorain,OH,East,District #14,USA
44054,Sheffield Lake,OH,East,District #14,USA
44055,Lorain,OH,East,District #14,USA
44056,Macedonia,OH,East,District #14,USA
44057,Madison,OH,East,District #14,USA
44060,Mentor,OH,East,District #14,USA
44061,Mentor,OH,East,District #14,USA
44062,Middlefield,OH,East,District #14,USA
44064,Montville,OH,East,District #14,USA
44065,Newbury,OH,East,District #14,USA
44067,Northfield,OH,East,District #14,USA
44068,North Kingsville,OH,East,District #06,USA
44070,North Olmsted,OH,East,District #14,USA
44072,Novelty,OH,East,District #14,USA
44073,Novelty,OH,East,District #14,USA
44074,Oberlin,OH,East,District #14,USA
44076,Orwell,OH,East,District #14,USA
44077,Painesville,OH,East,District #14,USA
44080,Parkman,OH,East,District #14,USA
44081,Perry,OH,East,District #14,USA
44082,Pierpont,OH,East,District #13,USA
44084,Rock Creek,OH,East,District #14,USA
44085,Rome,OH,East,District #14,USA
44086,Thompson,OH,East,District #14,USA
44087,Twinsburg,OH,East,District #14,USA
44088,Unionville,OH,East,District #14,USA
44089,Vermilion,OH,East,District #14,USA
44090,Wellington,OH,East,District #14,USA
44092,Wickliffe,OH,East,District #14,USA
44093,Williamsfield,OH,East,District #13,USA
44094,Willoughby,OH,East,District #14,USA
44095,Eastlake,OH,East,District #14,USA
44096,Willoughby,OH,East,District #14,USA
44097,Eastlake,OH,East,District #14,USA
44099,Windsor,OH,East,District #14,USA
44101,Cleveland,OH,East,District #14,USA
44102,Cleveland,OH,East,District #14,USA
44103,Cleveland,OH,East,District #14,USA
44104,Cleveland,OH,East,District #14,USA
44105,Cleveland,OH,East,District #14,USA
44106,Cleveland,OH,East,District #14,USA
44107,Lakewood,OH,East,District #14,USA
44108,Cleveland,OH,East,District #14,USA
44109,Cleveland,OH,East,District #14,USA
44110,Cleveland,OH,East,District #14,USA
44111,Cleveland,OH,East,District #14,USA
44112,Cleveland,OH,East,District #14,USA
44113,Cleveland,OH,East,District #14,USA
44114,Cleveland,OH,East,District #14,USA
44115,Cleveland,OH,East,District #14,USA
44116,Rocky River,OH,East,District #14,USA
44117,Euclid,OH,East,District #14,USA
44118,Cleveland,OH,East,District #14,USA
44119,Cleveland,OH,East,District #14,USA
44120,Cleveland,OH,East,District #14,USA
44121,Cleveland,OH,East,District #14,USA
44122,Beachwood,OH,East,District #14,USA
44123,Euclid,OH,East,District #14,USA
44124,Cleveland,OH,East,District #14,USA
44125,Cleveland,OH,East,District #14,USA
44126,Cleveland,OH,East,District #14,USA
44127,Cleveland,OH,East,District #14,USA
44128,Cleveland,OH,East,District #14,USA
44129,Cleveland,OH,East,District #14,USA
44130,Cleveland,OH,East,District #14,USA
44131,Independence,OH,East,District #14,USA
44132,Euclid,OH,East,District #14,USA
44133,North Royalton,OH,East,District #14,USA
44134,Cleveland,OH,East,District #14,USA
44135,Cleveland,OH,East,District #14,USA
44136,Strongsville,OH,East,District #14,USA
44137,Maple Heights,OH,East,District #14,USA
44138,Olmsted Falls,OH,East,District #14,USA
44139,Solon,OH,East,District #14,USA
44140,Bay Village,OH,East,District #14,USA
44141,Brecksville,OH,East,District #14,USA
44142,Brookpark,OH,East,District #14,USA
44143,Cleveland,OH,East,District #14,USA
44144,Cleveland,OH,East,District #14,USA
44145,Westlake,OH,East,District #14,USA
44146,Bedford,OH,East,District #14,USA
44147,Broadview Heights,OH,East,District #14,USA
44149,Strongsville,OH,East,District #14,USA
44181,Cleveland,OH,East,District #14,USA
44188,Cleveland,OH,East,District #14,USA
44190,Cleveland,OH,East,District #14,USA
44191,Cleveland,OH,East,District #14,USA
44192,Cleveland,OH,East,District #14,USA
44193,Cleveland,OH,East,District #14,USA
44194,Cleveland,OH,East,District #14,USA
44195,Cleveland,OH,East,District #14,USA
44197,Cleveland,OH,East,District #14,USA
44198,Cleveland,OH,East,District #14,USA
44199,Cleveland,OH,East,District #14,USA
44201,Atwater,OH,East,District #14,USA
44202,Aurora,OH,East,District #14,USA
44203,Barberton,OH,East,District #14,USA
44210,Bath,OH,East,District #14,USA
44211,Brady Lake,OH,East,District #14,USA
44212,Brunswick,OH,East,District #14,USA
44214,Burbank,OH,East,District #14,USA
44215,Chippewa Lake,OH,East,District #14,USA
44216,Clinton,OH,East,District #14,USA
44217,Creston,OH,East,District #14,USA
44221,Cuyahoga Falls,OH,East,District #14,USA
44222,Cuyahoga Falls,OH,East,District #14,USA
44223,Cuyahoga Falls,OH,East,District #14,USA
44224,Stow,OH,East,District #14,USA
44230,Doylestown,OH,East,District #14,USA
44231,Garrettsville,OH,East,District #14,USA
44232,Green,OH,East,District #14,USA
44233,Hinckley,OH,East,District #14,USA
44234,Hiram,OH,East,District #14,USA
44235,Homerville,OH,East,District #14,USA
44236,Hudson,OH,East,District #14,USA
44237,Hudson,OH,East,District #14,USA
44240,Kent,OH,East,District #14,USA
44241,Streetsboro,OH,East,District #14,USA
44242,Kent,OH,East,District #14,USA
44243,Kent,OH,East,District #14,USA
44250,Lakemore,OH,East,District #14,USA
44251,Westfield Center,OH,East,District #14,USA
44253,Litchfield,OH,East,District #14,USA
44254,Lodi,OH,East,District #14,USA
44255,Mantua,OH,East,District #14,USA
44256,Medina,OH,East,District #14,USA
44258,Medina,OH,East,District #14,USA
44260,Mogadore,OH,East,District #14,USA
44262,Munroe Falls,OH,East,District #14,USA
44264,Peninsula,OH,East,District #14,USA
44265,Randolph,OH,East,District #14,USA
44266,Ravenna,OH,East,District #14,USA
44270,Rittman,OH,East,District #14,USA
44272,Rootstown,OH,East,District #14,USA
44273,Seville,OH,East,District #14,USA
44274,Sharon Center,OH,East,District #14,USA
44275,Spencer,OH,East,District #14,USA
44276,Sterling,OH,East,District #14,USA
44278,Tallmadge,OH,East,District #14,USA
44280,Valley City,OH,East,District #14,USA
44281,Wadsworth,OH,East,District #14,USA
44282,Wadsworth,OH,East,District #14,USA
44285,Wayland,OH,East,District #14,USA
44286,Richfield,OH,East,District #14,USA
44287,West Salem,OH,East,District #14,USA
44288,Windham,OH,East,District #14,USA
44301,Akron,OH,East,District #14,USA
44302,Akron,OH,East,District #14,USA
44303,Akron,OH,East,District #14,USA
44304,Akron,OH,East,District #14,USA
44305,Akron,OH,East,District #14,USA
44306,Akron,OH,East,District #14,USA
44307,Akron,OH,East,District #14,USA
44308,Akron,OH,East,District #14,USA
44309,Akron,OH,East,District #14,USA
44310,Akron,OH,East,District #14,USA
44311,Akron,OH,East,District #14,USA
44312,Akron,OH,East,District #14,USA
44313,Akron,OH,East,District #14,USA
44314,Akron,OH,East,District #14,USA
44315,Akron,OH,East,District #14,USA
44316,Akron,OH,East,District #14,USA
44317,Akron,OH,East,District #14,USA
44319,Akron,OH,East,District #14,USA
44320,Akron,OH,East,District #14,USA
44321,Akron,OH,East,District #14,USA
44325,Akron,OH,East,District #14,USA
44326,Akron,OH,East,District #14,USA
44328,Akron,OH,East,District #14,USA
44333,Akron,OH,East,District #14,USA
44334,Fairlawn,OH,East,District #14,USA
44372,Akron,OH,East,District #14,USA
44396,Akron,OH,East,District #14,USA
44398,Akron,OH,East,District #14,USA
44399,Akron,OH,East,District #14,USA
44401,Berlin Center,OH,East,District #14,USA
44402,Bristolville,OH,East,District #14,USA
44403,Brookfield,OH,East,District #14,USA
44404,Burghill,OH,East,District #14,USA
44405,Campbell,OH,East,District #14,USA
44406,Canfield,OH,East,District #14,USA
44408,Columbiana,OH,East,District #14,USA
44410,Cortland,OH,East,District #14,USA
44411,Deerfield,OH,East,District #14,USA
44412,Diamond,OH,East,District #14,USA
44413,East Palestine,OH,East,District #13,USA
44415,Elkton,OH,East,District #14,USA
44416,Ellsworth,OH,East,District #14,USA
44417,Farmdale,OH,East,District #14,USA
44418,Fowler,OH,East,District #14,USA
44420,Girard,OH,East,District #14,USA
44422,Greenford,OH,East,District #14,USA
44423,Hanoverton,OH,East,District #14,USA
44424,Hartford,OH,East,District #14,USA
44425,Hubbard,OH,East,District #14,USA
44427,Kensington,OH,East,District #14,USA
44428,Kinsman,OH,East,District #14,USA
44429,Lake Milton,OH,East,District #14,USA
44430,Leavittsburg,OH,East,District #14,USA
44431,Leetonia,OH,East,District #14,USA
44432,Lisbon,OH,East,District #14,USA
44436,Lowellville,OH,East,District #14,USA
44437,Mc Donald,OH,East,District #14,USA
44438,Masury,OH,East,District #14,USA
44439,Mesopotamia,OH,East,District #14,USA
44440,Mineral Ridge,OH,East,District #14,USA
44441,Negley,OH,East,District #13,USA
44442,New Middletown,OH,East,District #13,USA
44443,New Springfield,OH,East,District #13,USA
44444,Newton Falls,OH,East,District #14,USA
44445,New Waterford,OH,East,District #13,USA
44446,Niles,OH,East,District #14,USA
44449,North Benton,OH,East,District #14,USA
44450,North Bloomfield,OH,East,District #14,USA
44451,North Jackson,OH,East,District #14,USA
44452,North Lima,OH,East,District #14,USA
44453,Orangeville,OH,East,District #14,USA
44454,Petersburg,OH,East,District #13,USA
44455,Rogers,OH,East,District #13,USA
44460,Salem,OH,East,District #14,USA
44470,Southington,OH,East,District #14,USA
